6202	329	3	9.85
256	5241	3	6.8
2698	9009	3	25.98
1951	254	8	16.24
14074	1727	3	27.03
23956	160	3	16.15
512	2701	3	7.36
10398	372	3	14.56
204	8508	4	13.34
20021	115	7	31.68
453	113	88	8.63
4028	295	4	10.4
5628	569	3	12.79
454	2954	3	7.39
358	3462	15	81.1
28213	28214	4	89.01
1571	634	5	13.82
866	2474	7	33.51
6080	133	5	7.46
103	5724	25	11.45
1600	305	6	9.78
4483	399	4	14.16
101	4866	37	18.29
23576	176	3	17.47
192	4846	4	7.73
1953	2402	3	14.09
577	3030	3	8.49
484	2702	3	7.35
930	1078	4	9.15
576	2658	5	17.68
109	26673	4	7.36
6204	235	3	7.25
288	4392	8	32.63
8831	12	18	7.43
6654	108	15	10.59
1376	178	12	14.75
8828	748	3	17.52
3429	182	6	11.67
104	3874	45	40.25
285	564	22	43.4
6836	288	3	9.68
10062	8910	3	35.42
532	8803	3	15.47
12	2750	65	7.64
253	979	8	7.11
4695	699	3	12.51
33830	33638	3	68.49
10290	107	14	21.19
251	190	37	16.03
4281	102	33	8.28
2328	931	15	98.72
255	1707	7	11.11
3288	110	32	29.04
1853	1206	3	9.8
1243	106	80	9.56
219	1401	27	89.01
547	7826	4	22.25
6770	247	3	7.96
2173	1983	3	14.11
130	1227	36	61.21
1007	10799	9	87.65
133	297	60	24.74
2682	1426	4	19.45
1851	3807	3	16.95
22280	19333	3	50.61
1397	8367	4	30.6
104	1881	65	10.24
17205	562	5	42.65
3834	2366	4	26.95
192	351	267	1335.75
3670	1330	3	14.61
186	1157	14	19.95
6694	149	5	11.39
9892	142	4	11.37
2619	12455	3	28.36
1386	1484	3	9.28
143	25824	3	15
296	10335	3	12.96
185	6653	24	165.98
1479	573	5	11.85
1823	12216	3	25.96
7717	1632	6	51.88
430	481	8	7.54
429	103	383	203.08
117	25926	3	8.07
408	31210	3	26.55
1235	7489	3	19.2
393	8	33	17.52
348	14688	3	16.89
905	698	7	17.75
24500	34404	3	61.76
17956	124	3	7.42
940	2403	3	9.8
323	9076	3	12.77
906	2678	3	10.21
1000	907	4	8.23
1102	120	34	21.95
2023	141	9	6.98
294	8982	3	12.05
185	4281	5	9.77
1550	225	7	8.51
819	4032	8	48.56
631	584	11	25.37
124	647	44	26.29
1518	5807	3	18.61
16455	1013	3	25.06
130	16904	4	13.68
1972	25943	3	33.96
2676	1447	3	13.02
13798	203	4	18.58
20233	113	4	7.57
104	17178	8	9.79
2150	15284	6	69.2
19470	9794	7	124.9
464	7639	3	13.7
148	302	36	11.9
15914	21	3	9.22
878	4952	3	14.18
